,id,title,address,coordinate,tel,p,c,d,longitude,latitude
169,169,天津宝坻东方摩托车城(直营),"天津市宝坻东方摩托车城
配件地址：宝坻区进京路中国银行东侧路北","117.301123,39.723643",13821121850%uFF08%u5D14%uFF0913388033896%uFF08%u718A%uFF09,天津市,天津市市辖区,宝坻区,117.301123,39.723643
170,170,林顺车行,天津市宝坻区新安镇宝新路宝坻区新安镇医院,"117.541951,39.756824",15320041876,天津市,天津市市辖区,宝坻区,117.541951,39.756824
171,171,广林车行,天津市宝坻区大口屯镇韩庄村,"117.20154,39.630429",15902255820,天津市,天津市市辖区,宝坻区,117.20154,39.630429
172,172,佳昱电动车行,天津市宝坻区牛道口镇宝坻牛道口派出所,"117.273566,39.791644",13920514111,天津市,天津市市辖区,宝坻区,117.273566,39.791644
173,173,阳一点电动自行车商行,天津市宝坻区霍各庄镇双津路,"117.380913,39.753244",13920664131,天津市,天津市市辖区,宝坻区,117.380913,39.753244
174,174,速派奇电动车,天津市宝坻区牛家牌镇牛家牌派出所,"117.295737,39.528661",13011371321,天津市,天津市市辖区,宝坻区,117.295737,39.528661
175,175,国忠车行,天津市宝坻区大钟庄镇大钟庄镇人民政府祥贵酒店,"117.571607,39.690062",13011333398,天津市,天津市市辖区,宝坻区,117.571607,39.690062
176,176,跃洋车行,天津市宝坻区宝平街道宝平街道办事处,"117.297802,39.717872",13012261637,天津市,天津市市辖区,宝坻区,117.297802,39.717872
177,177,艳婷车行,天津市宝坻区林亭口镇林亭口派出所,"117.501223,39.640741",13212211551,天津市,天津市市辖区,宝坻区,117.501223,39.640741
178,178,小康车城,天津市宝坻区口东镇宝坻区口东镇西李各庄村民委员会,"117.352472,39.682234",13642110703,天津市,天津市市辖区,宝坻区,117.352472,39.682234
179,179,小陈车行,天津市宝坻区大钟庄镇通司路,"117.654289,39.666763",15620563763,天津市,天津市市辖区,宝坻区,117.654289,39.666763
180,180,新石车城,天津市宝坻区新开口镇天津市宝坻区新开口镇人民政府,"117.205392,39.680553",13602121217,天津市,天津市市辖区,宝坻区,117.205392,39.680553
181,181,天津市滨海新区自由行自行车经营部,天津市滨海新区胡家园街欣美园农产品交易市场,"117.580422,39.02728",13716534766,天津市,天津市市辖区,滨海新区,117.580422,39.02728
182,182,天津市滨海新区大港雷雅车行,天津市滨海新区大港油田阳光佳园五里东门,"117.18008,39.135294",15900350065,天津市,天津市市辖区,滨海新区,117.18008,39.135294
183,183,天津市滨海新区塘沽雅福达电动车经销部,天津市塘沽区向阳西支路51号,"117.663167,39.026172",18920505382,天津市,天津市市辖区,滨海新区,117.663167,39.026172
184,184,天津大港小王庄新日专卖(直营),,"117.160667,38.751179",15822399742,天津市,天津市市辖区,滨海新区,117.160667,38.751179
185,185,天津市飞云腾电动自行车商行,天津市滨海新区大港区街道永明路,"117.453893,38.837789",13662022585,天津市,天津市市辖区,滨海新区,117.453893,38.837789
186,186,天津汉沽百货大楼有限责任公司(直营),天津汉沽文化街大楼超市旁,"117.80869,39.253876",13776861509,天津市,天津市市辖区,滨海新区,117.80869,39.253876
187,187,天津大港油田郭伟电动车经营部(直营),天津市大港油田一中东店面底商,"117.50211,38.733153",15022633614,天津市,天津市市辖区,滨海新区,117.50211,38.733153
188,188,大港太平腾飞自行车商行(直营),天津大港太平镇,"117.336752,38.617698",15922050291,天津市,天津市市辖区,滨海新区,117.336752,38.617698
189,189,天津大港中塘新日专卖店(直营),天津大港中塘张港子十字路口,"117.397853,38.850686",18622821722,天津市,天津市市辖区,滨海新区,117.397853,38.850686
190,190,天津市滨海新区汉沽金福林电动车经营部(直营),天津市滨海新区汉沽文化街-174号,"117.804728,39.254751",13001394149,天津市,天津市市辖区,滨海新区,117.804728,39.254751
191,191,天津市滨海新区大港路宝通电动车商行(直营),天津市大港油田花园路392号,"117.49975,38.724",13920708103,天津市,天津市市辖区,滨海新区,117.49975,38.724
192,192,天津市滨海新区大港鸿运自行车摩托车配件经营部(直营),天津市大港区霞光路113号,"117.457339,38.84674",13388075880,天津市,天津市市辖区,滨海新区,117.457339,38.84674
193,193,塘沽区新日电动车专卖店(直营),天津市塘沽区向阳市场东风里,"117.662905,39.025319",13821809868,天津市,天津市市辖区,滨海新区,117.662905,39.025319
194,194,天津市塘沽区店,向阳街道,"117.6629975438118,39.02631236176299",18920505382,天津市,天津市市辖区,滨海新区,117.6629975438118,39.02631236176299
195,195,天津市滨海新区油田镇店,大港油田新兴南道43号,"117.50633,38.729262",15900350065,天津市,天津市市辖区,滨海新区,117.50633,38.729262
196,196,天津塘沽欣美园店,海兴路122-5号,"117.580422,39.02728",13716534766,天津市,天津市市辖区,滨海新区,117.580422,39.02728
197,197,唐山芦台经济开发区景禄车行,天津市宁河县小海北镇,"117.828569,39.326238",13512892366,天津市,天津市市辖区,宁河区,117.828569,39.326238
198,198,天津市宁河县冯跃强电动车经营部,天津市宁河县造甲城镇造家城村二区3排17号,"117.432007,39.283086",13163107096,天津市,天津市市辖区,宁河区,117.432007,39.283086
199,199,天津宁河北淮淀新日专卖店,天津宁河北淮淀乡,"117.580995,39.263105",15522831383,天津市,天津市市辖区,宁河区,117.580995,39.263105
200,200,天津市宁河县锐星自行车商行(直营),天津市宁河县芦台镇津榆支路79号,"117.827839,39.341264",18602649229,天津市,天津市市辖区,宁河区,117.827839,39.341264
201,201,天津市宁河县庆利电动自行车经营部(直营),天津市宁河县潘庄镇大贾村村委会,"117.3858,39.3192",13388007717,天津市,天津市市辖区,宁河区,117.3858,39.3192
202,202,天津市宁河县志泉摩托车行(直营),天津市宁河县岳龙镇,"117.86195,39.573029",13672167857,天津市,天津市市辖区,宁河区,117.86195,39.573029
203,203,天津市宁河县亮亮缘电动车配件经销部(直营),天津市宁河县廉庄子乡,"117.826625,39.329858",13116060520,天津市,天津市市辖区,宁河区,117.826625,39.329858
204,204,天津市宁河县造甲城镇店,造甲城镇,"117.45417147874834,39.281998372775426",13163107096,天津市,天津市市辖区,宁河区,117.45417147874834,39.281998372775426
205,205,天津市宁河县小海北镇店,海北镇,"117.61109411716463,39.37440318492331",13512892366,天津市,天津市市辖区,宁河区,117.61109411716463,39.37440318492331
206,206,志泉车行,天津市宁河区岳龙镇岳龙镇中学,"117.862547,39.564293",13672167857,天津市,天津市市辖区,宁河区,117.862547,39.564293
207,207,天津静海刘勐电动车经销部(直营),天津静海东方红路东兴菜市场往东50米,"116.947378,38.933261",18502253770,天津市,天津市市辖区,静海区,116.947378,38.933261
208,208,天津市静海县健胜升摩托车经营部(直营),天津静海县东方红路北侧,"116.923933,38.933142",13820593558,天津市,天津市市辖区,静海区,116.923933,38.933142
209,209,天津市静海区兴旺达电动车经营部,天津市静海区王口镇民主村一区12排60号,"116.76028,38.93356",18222228872,天津市,天津市市辖区,静海区,116.76028,38.93356
210,210,天津市静海县独流镇店,独流镇,"116.91154986619948,39.02181873605575",13622115950,天津市,天津市市辖区,静海区,116.91154986619948,39.02181873605575
211,211,天津市静海县王口镇,王口镇大瓦头村,"116.760647,38.937266",18222228872,天津市,天津市市辖区,静海区,116.760647,38.937266
212,212,天津市静海县静海镇店,东方红路43号,"116.923933,38.933142",15822943333,天津市,天津市市辖区,静海区,116.923933,38.933142
213,213,天津市静海县昌盛隆自行车经营部,天津市静海县静海镇利安银都金安商铺3号,"116.922729,38.930042",18920688111,天津市,天津市市辖区,静海区,116.922729,38.930042
214,214,石家庄腾达科技有限公司,河北省石家庄市长安区中山东路482-7号,"114.552025,38.043294",15830966669,河北省,石家庄市,长安区,114.552025,38.043294
215,215,鼎坚市场新日电动车,河北省石家庄市长安区长丰街道怡情雅居ï¿½相和园鼎坚五金机电市场,"114.544724,38.073702",13833137013,河北省,石家庄市,长安区,114.544724,38.073702
216,216,槐安西路新日电动车,河北省石家庄市桥西区西里街道梦溪园乐橙商务广场,"114.432953,38.024297",18633019963,河北省,石家庄市,桥西区,114.432953,38.024297
217,217,华夏市场新日电动车,河北省石家庄市桥西区彭后街道华夏商务,"114.49477,38.023409",15076319868,河北省,石家庄市,桥西区,114.49477,38.023409
218,218,槐安中路店,河北省石家庄市桥西区南长街道瑞特家园(槐安西路)瑞特家园,"114.481019,38.025053",13393031923,河北省,石家庄市,桥西区,114.481019,38.025053
219,219,城角街新日,河北省石家庄市桥西区西里街道槐安西路辅路,"114.439182,38.024435",13933858563,河北省,石家庄市,桥西区,114.439182,38.024435
220,220,井陉矿区新日电动车专卖店,石家庄市井陉矿区文兴路新日电动车专卖店,"114.06379,38.061685",15903216114,河北省,石家庄市,井陉矿区,114.06379,38.061685
221,221,赞皇县庆达车行,河北省石家庄市赞皇县通府街109号,"114.385559,37.662274",13784400249,河北省,石家庄市,裕华区,114.385559,37.662274
222,222,裕华区捷禹电动自行车商行,石家庄市新华区杜北乡永固工程监测公司站西行100米新日电动车,"114.438225,38.126577",13290614835,河北省,石家庄市,裕华区,114.438225,38.126577
223,223,方兴路新日,河北省石家庄市裕华区方村镇二机厂宿舍,"114.568807,37.98821",13780206983,河北省,石家庄市,裕华区,114.568807,37.98821
224,224,藁城区新日电动自行车销售处,河北省藁城市综合市场14栋2号,"114.853182,38.028039",13673238185,河北省,石家庄市,藁城区,114.853182,38.028039
225,225,韩家洼新日电动车,南孟镇韩家洼村,"114.773553,38.15033",13833137335,河北省,石家庄市,藁城区,114.773553,38.15033
226,226,藁城增村新日电动车,河北省石家庄市藁城区增村镇乡府路藁城区增村镇中学,"114.744924,38.241882",15127149998,河北省,石家庄市,藁城区,114.744924,38.241882
227,227,藁城南孟镇新日,河北省石家庄市藁城区南孟镇藁城区南孟学区中心小学,"114.778209,38.185966",15031166922,河北省,石家庄市,藁城区,114.778209,38.185966
228,228,邱头镇新日,河北省石家庄市藁城区丘头镇204省道,"114.730464,37.971516",13931139124,河北省,石家庄市,藁城区,114.730464,37.971516
229,229,贾市庄新日,河北省石家庄市藁城区贾市庄镇贾市庄镇,"114.942729,37.876422",15081834101,河北省,石家庄市,藁城区,114.942729,37.876422
230,230,藁城陈家庄新日,河北省石家庄市藁城区廉州镇陈家庄二排村委会廉州学区陈家庄小学,"114.769855,38.037843",15131110891,河北省,石家庄市,藁城区,114.769855,38.037843
231,231,石家庄虎兴电动车销售有限公司,河北省石家庄鹿泉市新日专卖店,"114.313724,38.085958",15832153193,河北省,石家庄市,鹿泉区,114.313724,38.085958
232,232,上庄新日电动车,河北省石家庄市鹿泉区上庄镇千艺舞蹈香木林(建设中),"114.384894,38.034641",13180066770,河北省,石家庄市,鹿泉区,114.384894,38.034641
233,233,栾城县新日专卖店(直营),河北省石家庄市栾城县新开南街,"114.656292,37.884372",13730123078,河北省,石家庄市,栾城区,114.656292,37.884372
234,234,井陉县新日电动车,河北省石家庄市井陉县微水镇建设北路62-30号,"114.141855,38.039946",18733153349,河北省,石家庄市,井陉县,114.141855,38.039946
235,235,满城县时代摩托车商行,河北省满城县燕赵街,"114.572539,38.179937",13111638778,河北省,石家庄市,正定县,114.572539,38.179937
236,236,东权城新日电动车,河北省石家庄市正定县新安镇051乡道,"114.5749,38.228708",18603111279,河北省,石家庄市,正定县,114.5749,38.228708
237,237,正定燕赵北大街新日电动车,河北省石家庄市正定县正定镇燕赵北大街,"114.572465,38.175723",15033440384,河北省,石家庄市,正定县,114.572465,38.175723
238,238,正定县南岗新日电动车,河北省石家庄市正定县北早现乡商业街,"114.506695,38.190993",13785176984,河北省,石家庄市,正定县,114.506695,38.190993
239,239,行唐县星豪摩托车销售有限责任公司(直营),河北行唐县星豪摩托车销售有限责任公司,"114.552737,38.438411",15832152108%uFF1B13832192559,河北省,石家庄市,行唐县,114.552737,38.438411
240,240,灵寿县广汇车行,灵寿县灵寿镇南合村西北街西2排7号,"114.366212,38.285413",15373698885,河北省,石家庄市,灵寿县,114.366212,38.285413
241,241,灵寿县永胜车行(直营),河北灵寿县汽车站东行100米路南永胜车行,"114.390731,38.309043",,河北省,石家庄市,灵寿县,114.390731,38.309043
242,242,河北省高邑新日专卖店,河北省高邑县昌盛百货大楼凤中路238栋,"114.612247,37.60374",13603312175,河北省,石家庄市,高邑县,114.612247,37.60374
243,243,高邑县鹏健电动车经销部,河北省高邑县凤中路中段路南,"114.616202,37.603393",17732830409,河北省,石家庄市,高邑县,114.616202,37.603393
