,id,name,address,location,pname,cityname,adname,tel,type,typecode
167,B02010WKAN,爱玛电动车,府前路与001县道交叉口北50米,"120.261675,32.667318",江苏省,南通市,海安市,18962758196,购物服务;专卖店;自行车专卖店,061208
168,B02010W31F,爱玛电动车,吕四港镇来鹤路265号,"121.602940,32.053079",江苏省,南通市,启东市,13401283008,购物服务;专卖店;自行车专卖店,061208
169,B02010W1EL,爱玛电动车,南三路与南兴健康路交叉口西100米,"121.057787,31.872741",江苏省,南通市,通州区,[],购物服务;专卖店;自行车专卖店,061208
170,B02010UQ83,爱玛电动车,久新线与医院专用路交叉口西南100米,"121.545327,31.844360",江苏省,南通市,启东市,0513-83812703,购物服务;专卖店;自行车专卖店,061208
171,B02010U4O3,爱玛电动车,006县道与268乡道交叉口西100米,"120.438626,32.465123",江苏省,南通市,海安市,[],购物服务;专卖店;自行车专卖店,061208
172,B0FFJC0EJW,爱玛电动车,长江镇车马湖,"120.615892,32.184756",江苏省,南通市,如皋市,[],购物服务;专卖店;自行车专卖店,061208
173,B02010WVD9,爱玛电动车(双闸路),大豫镇人民南路丁店幼儿园东南200米,"121.302550,32.219312",江苏省,南通市,如东县,[],购物服务;专卖店;自行车专卖店,061208
174,B0FFICI9GJ,爱玛电动车(濠南路),工农路222号,"120.881864,32.012915",江苏省,南通市,崇川区,[],购物服务;专卖店;自行车专卖店,061208
175,B0FFH847YS,爱玛电动车(新港街区店),新港街区49幢101附5,"120.910742,31.958219",江苏省,南通市,崇川区,[],购物服务;专卖店;自行车专卖店,061208
176,B0FFGELCBU,爱玛电动车(永和小冯店),永扬路与长兴路交叉口北150米,"120.824128,32.040929",江苏省,南通市,港闸区,13862955440,购物服务;专卖店;自行车专卖店,061208
177,B0FFKGZ65G,爱玛电动车(皋南新村店),大司马南路与芙蓉路交叉口东南50米,"120.563099,32.373753",江苏省,南通市,如皋市,[],购物服务;专卖店;自行车专卖店,061208
178,B0FFJVJ5DF,爱玛电动车(古坝北丛港店),225省道东50米,"120.964443,32.428815",江苏省,南通市,如东县,[],购物服务;购物相关场所;购物相关场所,060000
179,B0FFJ5PI1E,爱玛电动车(刘忠专卖店),东和线与东新中路交叉口西北50米,"121.845967,31.777544",江苏省,南通市,启东市,[],购物服务;专卖店;自行车专卖店,061208
180,B0FFJ4R3M2,爱玛电动车(育贤路),宏济路与育贤路交叉口东北50米,"120.575368,32.390605",江苏省,南通市,如皋市,[],购物服务;专卖店;自行车专卖店,061208
181,B0FFJ1BR9H,爱玛电动车(吴窑专卖店),人民路188号附近,"120.547528,32.207506",江苏省,南通市,如皋市,13912284920,购物服务;专卖店;自行车专卖店,061208
182,B0FFIIH1YM,爱玛电动车(环渔医院西南),四总路与221省道交叉口西北150米,"121.119492,32.469068",江苏省,南通市,如东县,[],购物服务;专卖店;自行车专卖店,061208
183,B0FFIEC2DH,爱玛电动车(临江西苑西),336省道北50米,"120.519932,32.136192",江苏省,南通市,如皋市,[],购物服务;专卖店;自行车专卖店,061208
184,B0FFIC8UYI,爱玛电动车(张芝山店),金桥路崇德路口,"121.034912,32.074108",江苏省,南通市,通州区,0513-86315820,购物服务;专卖店;自行车专卖店,061208
185,B0FFIBE42A,爱玛电动车(育贤路),仙鹤路与育贤路交叉口西南100米,"120.585559,32.392272",江苏省,南通市,如皋市,[],购物服务;专卖店;自行车专卖店,061208
186,B0FFIB460G,爱玛电动车(建新路),人民中路229附近,"121.664351,31.806524",江苏省,南通市,启东市,[],购物服务;专卖店;自行车专卖店,061208
187,B0FFIB45TD,爱玛电动车(建新路),团结街与建新路交叉口西50米,"121.666569,31.805081",江苏省,南通市,启东市,[],购物服务;专卖店;自行车专卖店,061208
188,B0FFI8WPWK,爱玛电动车(石桥路店),石桥路22号附近,"120.871286,32.049688",江苏省,南通市,港闸区,[],购物服务;专卖店;自行车专卖店,061208
189,B0FFI8V0LO,爱玛电动车(004乡道店),004乡道南50米,"121.040748,32.071814",江苏省,南通市,通州区,[],购物服务;专卖店;自行车专卖店,061208
190,B0FFI8IU38,爱玛电动车(宾东爱玛旗舰店),掘港镇公共路L5号,"121.201433,32.315250",江苏省,南通市,如东县,[],购物服务;专卖店;自行车专卖店,061208
191,B0FFI1PIA0,爱玛电动车(大港路),大港路与太平路交叉口东南50米,"121.121148,31.872241",江苏省,南通市,海门市,15250620206,购物服务;专卖店;自行车专卖店,061208
192,B0FFHTWX24,爱玛电动车(决心专卖店),中富康路与建新路交叉口东北200米,"121.494064,31.864524",江苏省,南通市,启东市,13862894532,购物服务;专卖店;自行车专卖店,061208
193,B0FFHR2PUL,爱玛电动车(叠石桥店),工业园区管理委员会叠石桥三期家纺城2楼3区143号,"121.090865,31.968453",江苏省,南通市,海门市,13861964575,购物服务;专卖店;自行车专卖店,061208
194,B0FFHEFDJG,爱玛电动车(绿源电动车),富民路与024县道交叉口东北100米,"120.844232,32.159416",江苏省,南通市,通州区,[],购物服务;专卖店;自行车专卖店,061208
195,B0FFFR01XT,爱玛电动车(荷兰街店),青年东路79号11幢108室,"120.896119,32.005548",江苏省,南通市,崇川区,18912264332,购物服务;专卖店;自行车专卖店,061208
196,B020106VNP,爱玛电动车(鑫乾大厦北),工农路436号(鑫乾大厦北),"120.880504,32.028720",江苏省,南通市,崇川区,[],购物服务;专卖店;自行车专卖店,061208
197,B0FFHED343,爱玛电动车(常青专卖店),育贤西路西50米,"120.461130,32.252817",江苏省,南通市,如皋市,13646195254,购物服务;专卖店;自行车专卖店,061208
198,B0FFHD0APK,爱玛电动车(城南新村店),城南新村178,"120.870571,31.991650",江苏省,南通市,崇川区,[],购物服务;专卖店;自行车专卖店,061208
199,B0FFH8KP1B,爱玛电动车(庆余路),庆余西路与庆余路交叉口北50米,"120.548457,32.396482",江苏省,南通市,如皋市,[],购物服务;专卖店;自行车专卖店,061208
200,B0FFH86YWS,爱玛电动车(金桥店),金沙镇金桥路中心路153号,"121.065906,32.053905",江苏省,南通市,通州区,15962911832,购物服务;专卖店;自行车专卖店,061208
201,B0FFH62OQW,爱玛电动车(东城花园店),星明路东50米,"120.917558,32.018475",江苏省,南通市,崇川区,[],购物服务;专卖店;自行车专卖店,061208
202,B0FFH4TIFG,爱玛电动车(如皋市葛市医院北),208县道东50米,"120.442106,32.122740",江苏省,南通市,如皋市,[],购物服务;专卖店;自行车专卖店,061208
203,B0FFH41M9W,爱玛电动车(石甸农机站西),334省道北50米,"120.781544,32.350007",江苏省,南通市,如东县,[],购物服务;专卖店;自行车专卖店,061208
204,B0FFH226NB,爱玛电动车(双甸动物卫生监督分所东),334省道北50米,"120.820409,32.351120",江苏省,南通市,如东县,[],购物服务;专卖店;自行车专卖店,061208
205,B0FFGY42EW,爱玛电动车(育新路),胡集·老凌机电(328国道旧北),"120.382078,32.510348",江苏省,南通市,海安市,18252899959,购物服务;专卖店;自行车专卖店,061208
206,B0FFGXI5D5,爱玛电动车(荷兰街店),五一路荷兰街B座14号,"120.891484,32.009227",江苏省,南通市,崇川区,18912264332;18071600075,购物服务;专卖店;自行车专卖店,061208
207,B0FFGKW2WG,爱玛电动车(黄海东路),海安镇黄海东路8号,"120.490830,32.531820",江苏省,南通市,海安市,13962783498,购物服务;专卖店;自行车专卖店,061208
208,B0FFGE9GWR,爱玛电动车(双楼专卖店),曲塘镇双楼线中国邮政旁,"120.353484,32.519294",江苏省,南通市,海安市,13584714085,购物服务;专卖店;自行车专卖店,061208
209,B0FFGBUP7T,爱玛电动车(文明路),文明路与金霞路交叉口西南100米,"121.110195,32.128948",江苏省,南通市,通州区,[],购物服务;专卖店;自行车专卖店,061208
210,B0FFGAR3PD,爱玛电动车(城东镇人民代表大会东北),523文化主题公园东南(日月路南),"120.498076,32.552331",江苏省,南通市,海安市,15370815465,购物服务;专卖店;自行车专卖店,061208
211,B0FFG3F8S1,爱玛电动车(丞相大道),丞相大道与海阳南路交叉口西南50米,"120.589559,32.349525",江苏省,南通市,如皋市,[],购物服务;专卖店;自行车专卖店,061208
212,B0FFG38GP7,爱玛电动车(虹桥店),战胜路与青年西路交叉口西南100米,"120.845946,32.003149",江苏省,南通市,崇川区,18762758958,购物服务;购物相关场所;购物相关场所,060000
213,B0FFG0REG3,爱玛电动车(景安专卖店),立中西路南50米,"120.850865,32.419906",江苏省,南通市,如东县,13773782311,购物服务;专卖店;自行车专卖店,061208
214,B0FFG0QCV9,爱玛电动车(石北专卖店),石北中心线与214县道交叉口北150米,"120.494019,32.160745",江苏省,南通市,如皋市,[],购物服务;专卖店;自行车专卖店,061208
215,B0FFG0N9VH,爱玛电动车(吉庆店),004县道与313县道交叉口东50米,"120.368410,32.613850",江苏省,南通市,海安市,13584700260,购物服务;专卖店;自行车专卖店,061208
216,B0FFG0L0VR,爱玛电动车(德富街),德胜医院旁,"121.165790,31.959807",江苏省,南通市,海门市,[],购物服务;专卖店;自行车专卖店,061208
217,B0FFG0HP9O,爱玛电动车(东陈专卖店),东陈东路与113乡道交叉口北100米,"120.643057,32.400980",江苏省,南通市,如皋市,13057089958,购物服务;专卖店;自行车专卖店,061208
218,B0FFG0GIF5,爱玛电动车(鹏宇商贸大楼西南),许曙路与012县道交叉口西南150米,"120.526742,32.241004",江苏省,南通市,如皋市,[],购物服务;专卖店;自行车专卖店,061208
219,B0FFG0E54T,爱玛电动车(隆政专卖店),003县道江苏同济大药房旁,"120.411672,32.583062",江苏省,南通市,海安市,13951428538,购物服务;专卖店;自行车专卖店,061208
220,B0FFG0CVWU,爱玛电动车(凌河专卖店),凌中路与301县道交叉口西北100米,"121.086024,32.425797",江苏省,南通市,如东县,[],购物服务;购物相关场所;购物相关场所,060000
221,B0FFFZ33Z7,爱玛电动车(墩头店),墩头镇通海路锦绣花苑小区西北50米,"120.349735,32.645179",江苏省,南通市,海安市,13236092439,购物服务;专卖店;自行车专卖店,061208
222,B0FFFYCAKG,爱玛电动车(海门市海永学校东南),海永农产品展销中心(永隆路北)(海门市海永学校东南),"121.429025,31.789233",江苏省,南通市,海门市,18651328078;15951416606,购物服务;专卖店;自行车专卖店,061208
223,B0FFFWM3O3,爱玛电动车(丁堰店),S334(丁新路),"120.715772,32.361165",江苏省,南通市,如皋市,13773809857,购物服务;专卖店;自行车专卖店,061208
224,B0FFFWK021,爱玛电动车(兴仁镇财政所东北),兴仁路口超越超市隔壁,"120.944875,32.046088",江苏省,南通市,通州区,0513-86617671;13862839719,购物服务;专卖店;自行车专卖店,061208
225,B0FFFVB5DF,爱玛电动车(倪庄小学旁),436乡道与447乡道交叉口西150米,"120.340778,32.433140",江苏省,南通市,海安市,[],购物服务;专卖店;自行车专卖店,061208
226,B0FFFTI793,爱玛电动车(孩儿巷北路),孩儿巷北路43号附近,"120.848733,32.019393",江苏省,南通市,崇川区,0513-85203266,购物服务;专卖店;自行车专卖店,061208
227,B0FFFTHYL8,爱玛电动车(黄山中路),人民东路与黄山中路交叉口西北100米,"121.685188,31.796208",江苏省,南通市,启东市,[],购物服务;专卖店;自行车专卖店,061208
228,B0FFFT4B7P,爱玛电动车(如皋万都广场西南),益寿路与福兴路交叉口西北150米,"120.554216,32.383174",江苏省,南通市,如皋市,0513-87612988,购物服务;专卖店;自行车专卖店,061208
229,B0FFFT32ZG,爱玛电动车(鹤涛路店),通刘公路与鹤涛路交叉口东南50米(幸福新居东),"120.840530,32.084742",江苏省,南通市,港闸区,13806299706,购物服务;专卖店;自行车专卖店,061208
230,B0FFFRJF17,爱玛电动车(新金东路店),金沙镇新金东路42号,"121.082988,32.080734",江苏省,南通市,通州区,[],购物服务;专卖店;自行车专卖店,061208
231,B0FFFR4PDP,爱玛电动车(永怡路),国强路26号D-102,"120.892064,32.047736",江苏省,南通市,港闸区,13862909727,购物服务;专卖店;自行车专卖店,061208
232,B0FFFOQ61Y,爱玛电动车(如东店),岔河镇交通西路58号,"120.913456,32.352733",江苏省,南通市,如东县,0513-84313379,购物服务;专卖店;自行车专卖店,061208
233,B0FFFOLXJU,爱玛电动车(金地城邦西北),宁海路与海阳路交叉口南100米,"120.569714,32.382157",江苏省,南通市,如皋市,13511586028,购物服务;专卖店;自行车专卖店,061208
234,B0FFFDFIIG,爱玛电动车(海阳路店),海阳北路132号,"120.563603,32.403318",江苏省,南通市,如皋市,[],购物服务;专卖店;自行车专卖店,061208
235,B02010XIWU,爱玛电动车(老坝港镇店),川海线与港府线交叉口西50米,"120.845401,32.595030",江苏省,南通市,海安市,0513-88256829,购物服务;专卖店;自行车专卖店,061208
236,B02010XFVI,爱玛电动车(东方丽都小区西),三陈路南150米,"120.946095,32.131009",江苏省,南通市,通州区,13773737209,购物服务;专卖店;自行车专卖店,061208
237,B02010XFU3,爱玛电动车(南莫专卖店),004县道与537乡道交叉口西100米,"120.288659,32.592639",江苏省,南通市,海安市,0513-88470458,购物服务;专卖店;自行车专卖店,061208
238,B02010XFQ8,爱玛电动车(石港专卖店),米市桥北路与米市桥西路交叉口东北100米,"120.979496,32.216675",江苏省,南通市,通州区,[],购物服务;专卖店;自行车专卖店,061208
239,B02010XFL7,爱玛电动车(高井专卖店),691乡道北50米,"120.482550,32.193365",江苏省,南通市,如皋市,[],购物服务;专卖店;自行车专卖店,061208
240,B02010XFKY,爱玛电动车(圩角河路),圩角河路与港星路交叉口西150米,"121.116979,31.960168",江苏省,南通市,海门市,[],购物服务;专卖店;自行车专卖店,061208
241,B02010XFKH,爱玛电动车(大公专卖店),北贲线大公镇委西150米,"120.515906,32.613035",江苏省,南通市,海安市,18862723652,购物服务;专卖店;自行车专卖店,061208
242,B02010XFIF,爱玛电动车(海门市皮肤病防治医院东南),海门镇人民西路359号,"121.161593,31.890021",江苏省,南通市,海门市,[],购物服务;专卖店;自行车专卖店,061208
243,B02010XFHS,爱玛电动车(桃园专卖店),工农路与桃园东路交叉口东北150米,"120.611731,32.293597",江苏省,南通市,如皋市,15306282332,购物服务;专卖店;自行车专卖店,061208
244,B02010XD9U,爱玛电动车(瑞兴路),新河路与瑞兴路交叉口西100米,"120.944327,31.906825",江苏省,南通市,崇川区,13083567773,购物服务;专卖店;自行车专卖店,061208
245,B02010X23U,爱玛电动车(太平路店),太平路332-4号附近,"120.939485,32.007146",江苏省,南通市,崇川区,[],购物服务;专卖店;自行车专卖店,061208
246,B02010X0TG,爱玛电动车(通富路爱玛专卖店),居康路与通富南路交叉口北200米,"120.921911,31.954601",江苏省,南通市,崇川区,15996588956,购物服务;专卖店;自行车专卖店,061208
247,B02010X0PA,爱玛电动车(通启公路),通启公路与通海线交叉口西北100米,"120.973260,31.952916",江苏省,南通市,崇川区,[],购物服务;专卖店;自行车专卖店,061208
248,B02010WVU6,爱玛电动车(017乡道店),天北路与017乡道交叉口西100米,"120.697394,32.067697",江苏省,南通市,通州区,[],购物服务;专卖店;自行车专卖店,061208
249,B02010WVQM,爱玛电动车(人民路店),三余三门闸,"121.287592,32.135922",江苏省,南通市,通州区,18662823308;13218230677,购物服务;专卖店;自行车专卖店,061208
250,B02010WVPW,爱玛电动车(建公路店),建公路与029县道交叉口东南50米,"121.376962,32.111592",江苏省,南通市,通州区,[],购物服务;专卖店;自行车专卖店,061208
251,B02010WVHV,爱玛电动车(兰生园南),栖凤西路2幢,"120.743790,32.101082",江苏省,南通市,通州区,[],购物服务;专卖店;自行车专卖店,061208
